config,config_name,prompt,task,correct,flake8_total,flake8_ws,flake8_nonws,flake8_W291,flake8_W293,flake8_W391,flake8_E303,flake8_codes,raw_loc,lloc,sloc,comments,blank,radon_raw_ok,bandit_loc,cc_mean,cc_max,cc_blocks,radon_cc_ok,style_per100_lloc,style_per100_sloc,style_nonws_per100_lloc,bandit_total,bandit_high,bandit_medium,bandit_low,bandit_undef,bandit_conf_high,bandit_conf_medium,bandit_conf_low,bandit_tests,semgrep_total,semgrep_error,semgrep_warning,semgrep_info,semgrep_rules,stored_lint_issues,stored_security_issues,stored_complexity_avg,stored_lint_score,stored_security_score,stored_complexity_score
sonnet5-sec,Claude Sonnet 5,sec,task111,1,0,0,0,0,0,0,0,,69,25,22,7,11,1,51,5.0,5,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task112,1,0,0,0,0,0,0,0,,78,47,45,0,16,1,62,9.5,11,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task113,1,0,0,0,0,0,0,0,,90,33,45,9,17,1,64,9.0,9,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task114,1,0,0,0,0,0,0,0,,85,38,33,3,20,1,62,9.5,10,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task115,1,0,0,0,0,0,0,0,,88,42,37,2,22,1,64,8.5,9,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task116,1,0,0,0,0,0,0,0,,91,39,35,4,21,1,66,5.5,7,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task117,1,0,0,0,0,0,0,0,,70,24,22,3,17,1,50,10.0,10,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task118,1,0,0,0,0,0,0,0,,79,31,32,3,15,1,61,5.0,5,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task119,1,0,0,0,0,0,0,0,,91,45,45,2,21,1,68,16.0,16,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task12,1,0,0,0,0,0,0,0,,121,64,59,10,23,1,88,8.0,10,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task120,1,0,0,0,0,0,0,0,,92,56,54,5,17,1,70,3.7143,6,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task121,1,0,0,0,0,0,0,0,,98,36,37,7,20,1,72,4.0,5,3,1,0.0,0.0,0.0,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task122,1,0,0,0,0,0,0,0,,96,39,38,3,17,1,76,2.6667,4,3,1,0.0,0.0,0.0,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task123,1,0,0,0,0,0,0,0,,148,65,65,4,42,1,102,2.1538,8,13,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task124,1,0,0,0,0,0,0,0,,77,46,38,3,18,1,56,2.0,4,8,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task125,1,0,0,0,0,0,0,0,,48,21,15,2,12,1,35,2.25,4,4,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task126,1,0,0,0,0,0,0,0,,79,47,38,0,21,1,58,2.0769,3,13,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task127,1,0,0,0,0,0,0,0,,70,37,32,0,16,1,54,3.6,5,5,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task128,1,0,0,0,0,0,0,0,,71,28,27,2,16,1,53,9.0,9,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task13,1,0,0,0,0,0,0,0,,37,13,12,7,9,1,21,2.0,2,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task130,1,0,0,0,0,0,0,0,,109,60,55,1,16,1,92,2.5714,5,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task131,1,0,0,0,0,0,0,0,,82,24,20,6,19,1,57,3.0,4,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task132,1,0,0,0,0,0,0,0,,90,39,38,3,21,1,67,6.5,12,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task133,1,1,0,1,0,0,0,0,F401:1,66,28,26,1,13,1,52,10.0,10,1,1,3.5714,3.8462,3.5714,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task134,1,0,0,0,0,0,0,0,,60,28,25,1,13,1,46,9.0,9,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task135,1,1,0,1,0,0,0,0,F841:1,75,37,34,7,15,1,54,16.0,16,1,1,2.7027,2.9412,2.7027,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task136,1,0,0,0,0,0,0,0,,41,12,14,0,9,1,32,7.0,7,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task137,1,0,0,0,0,0,0,0,,91,45,40,7,17,1,67,7.0,9,2,1,0.0,0.0,0.0,1,0,0,1,0,1,0,0,B110:1,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task138,1,0,0,0,0,0,0,0,,35,18,20,0,8,1,27,9.0,9,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task139,1,0,0,0,0,0,0,0,,64,18,14,3,14,1,47,6.0,6,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task14,1,0,0,0,0,0,0,0,,82,37,34,0,16,1,66,16.0,16,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task140,1,0,0,0,0,0,0,0,,93,38,37,5,20,1,68,7.0,8,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task141,1,0,0,0,0,0,0,0,,129,69,66,1,32,1,96,4.4286,11,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task142,1,0,0,0,0,0,0,0,,95,42,40,2,18,1,75,9.0,10,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task143,1,0,0,0,0,0,0,0,,113,47,43,8,26,1,79,6.0,10,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task144,1,0,0,0,0,0,0,0,,72,28,26,6,16,1,50,12.0,12,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task145,1,0,0,0,0,0,0,0,,105,46,49,4,23,1,78,15.0,15,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task146,1,0,0,0,0,0,0,0,,68,27,25,9,12,1,47,11.0,11,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task147,1,0,0,0,0,0,0,0,,89,59,56,5,14,1,71,19.0,19,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task148,1,0,0,0,0,0,0,0,,73,26,28,7,15,1,51,6.0,6,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task149,1,0,0,0,0,0,0,0,,90,46,55,1,21,1,68,5.6667,11,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task15,1,0,0,0,0,0,0,0,,105,52,59,5,23,1,77,9.5,15,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task150,1,0,0,0,0,0,0,0,,90,60,58,3,18,1,69,6.75,10,4,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task151,1,0,0,0,0,0,0,0,,120,51,49,3,24,1,93,11.5,14,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task152,1,0,0,0,0,0,0,0,,140,70,65,6,29,1,105,6.5,9,4,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task153,1,0,0,0,0,0,0,0,,100,40,37,12,21,1,68,6.5,10,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task154,1,0,0,0,0,0,0,0,,120,68,64,1,24,1,96,7.3333,11,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task155,1,0,0,0,0,0,0,0,,109,46,49,2,21,1,86,6.0,9,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task156,1,0,0,0,0,0,0,0,,69,33,29,3,19,1,47,11.0,11,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task157,1,0,0,0,0,0,0,0,,82,35,34,0,19,1,63,4.3333,6,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task158,1,0,0,0,0,0,0,0,,85,36,32,1,21,1,63,6.0,6,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task159,1,0,0,0,0,0,0,0,,85,35,32,3,22,1,60,6.5,8,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task160,1,0,0,0,0,0,0,0,,65,35,40,0,12,1,53,7.0,9,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task161,1,0,0,0,0,0,0,0,,93,42,48,3,21,1,69,7.0,12,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task162,1,0,0,0,0,0,0,0,,80,32,27,10,13,1,57,3.0,6,4,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task163,1,0,0,0,0,0,0,0,,118,70,61,7,33,1,78,8.5,11,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task164,1,0,0,0,0,0,0,0,,99,45,39,0,24,1,75,3.0,7,5,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task165,1,0,0,0,0,0,0,0,,98,55,49,0,24,1,74,4.4,7,5,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task166,1,0,0,0,0,0,0,0,,71,24,21,0,17,1,54,7.0,7,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task167,1,0,0,0,0,0,0,0,,80,42,39,0,22,1,58,6.5,8,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task168,1,1,0,1,0,0,0,0,F841:1,175,108,98,8,34,1,133,6.5,8,4,1,0.9259,1.0204,0.9259,1,0,0,1,0,1,0,0,B101:1,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task169,1,0,0,0,0,0,0,0,,97,57,51,3,27,1,67,5.6667,7,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task17,1,0,0,0,0,0,0,0,,39,20,18,0,8,1,31,3.5,4,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task170,1,0,0,0,0,0,0,0,,90,39,38,5,19,1,66,5.5,8,2,1,0.0,0.0,0.0,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task171,1,0,0,0,0,0,0,0,,81,39,47,2,17,1,62,7.5,12,2,1,0.0,0.0,0.0,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task172,1,0,0,0,0,0,0,0,,81,35,45,0,18,1,63,3.3333,6,3,1,0.0,0.0,0.0,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task173,1,0,0,0,0,0,0,0,,109,56,60,7,25,1,77,5.6667,13,3,1,0.0,0.0,0.0,2,0,2,0,0,0,0,2,B608:2,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task174,1,0,0,0,0,0,0,0,,118,53,57,5,25,1,88,8.5,14,2,1,0.0,0.0,0.0,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task175,1,0,0,0,0,0,0,0,,126,50,44,5,25,1,96,4.0,10,6,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task176,1,0,0,0,0,0,0,0,,90,49,47,0,16,1,74,5.0,7,5,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task177,1,1,0,1,0,0,0,0,F401:1,119,64,63,0,23,1,96,3.1429,5,7,1,1.5625,1.5873,1.5625,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task178,1,0,0,0,0,0,0,0,,106,52,50,6,20,1,80,6.0,12,4,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task179,1,0,0,0,0,0,0,0,,128,66,59,8,22,1,98,4.6667,9,6,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task180,1,0,0,0,0,0,0,0,,108,70,65,0,26,1,82,2.0769,4,13,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task181,1,0,0,0,0,0,0,0,,139,76,67,0,41,1,98,1.56,5,25,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task182,1,0,0,0,0,0,0,0,,117,56,44,5,26,1,87,1.4286,2,14,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task183,1,0,0,0,0,0,0,0,,87,53,51,0,25,1,62,2.3,5,10,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task184,1,1,0,1,0,0,0,0,F841:1,124,46,43,15,23,1,86,2.2857,4,7,1,2.1739,2.3256,2.1739,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task185,1,0,0,0,0,0,0,0,,68,34,28,3,17,1,48,5.0,7,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task186,1,0,0,0,0,0,0,0,,112,51,46,12,23,1,78,3.5,6,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task187,1,0,0,0,0,0,0,0,,47,21,18,1,10,1,36,8.0,8,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task188,1,1,0,1,0,0,0,0,F401:1,122,63,56,9,33,1,83,3.0,12,9,1,1.5873,1.7857,1.5873,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task189,1,0,0,0,0,0,0,0,,42,35,31,0,11,1,31,11.0,11,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task018,1,0,0,0,0,0,0,0,,24,12,11,2,5,1,19,4.0,4,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task019,1,1,1,0,0,1,0,0,W293:1,28,23,23,0,5,1,23,2.3333,3,6,1,4.3478,4.3478,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task02,1,0,0,0,0,0,0,0,,31,7,6,7,6,1,18,3.0,3,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task020,1,0,0,0,0,0,0,0,,27,17,15,3,4,1,23,6.0,6,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task021,1,1,0,1,0,0,0,0,E302:1,39,18,17,1,8,1,31,8.0,8,1,1,5.5556,5.8824,5.5556,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task022,1,0,0,0,0,0,0,0,,46,20,19,16,4,1,26,7.0,7,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task023,1,1,0,1,0,0,0,0,E302:1,27,14,13,0,5,1,22,5.0,5,1,1,7.1429,7.6923,7.1429,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task024,1,3,1,2,0,1,0,0,E302:2;W293:1,56,39,36,4,7,1,48,3.6667,4,3,1,7.6923,8.3333,5.1282,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task025,1,0,0,0,0,0,0,0,,29,10,8,8,4,1,17,3.0,3,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task026,1,2,0,2,0,0,0,0,E302:1;F401:1,48,23,21,5,10,1,33,3.0,3,1,1,8.6957,9.5238,8.6957,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task027,1,0,0,0,0,0,0,0,,32,14,13,3,8,1,21,8.0,8,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task028,1,0,0,0,0,0,0,0,,19,9,8,1,4,1,15,8.0,8,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task029,1,0,0,0,0,0,0,0,,27,12,11,3,5,1,19,5.0,5,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task03,1,0,0,0,0,0,0,0,,18,9,7,0,3,1,15,5.0,5,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task030,0,0,0,0,0,0,0,0,,34,12,11,8,5,1,21,3.0,3,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task031,1,0,0,0,0,0,0,0,,18,9,8,0,2,1,16,3.0,3,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task032,1,1,0,1,0,0,0,0,E302:1,53,23,22,8,12,1,33,11.0,11,1,1,4.3478,4.5455,4.3478,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task033,1,0,0,0,0,0,0,0,,36,17,15,5,7,1,24,5.0,5,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task034,1,0,0,0,0,0,0,0,,37,15,14,3,7,1,28,9.0,9,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task035,1,2,2,0,0,2,0,0,W293:2,55,24,23,9,12,1,37,9.0,9,1,1,8.3333,8.6957,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task036,1,0,0,0,0,0,0,0,,41,26,21,0,4,1,37,2.0,3,6,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task037,1,1,0,1,0,0,0,0,E302:1,22,19,19,0,3,1,19,2.5,3,4,1,5.2632,5.2632,5.2632,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task038,1,0,0,0,0,0,0,0,,23,13,12,0,2,1,21,4.0,4,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task039,1,0,0,0,0,0,0,0,,69,49,47,2,12,1,55,9.5,11,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task04,1,2,1,1,0,1,0,0,E302:1;W293:1,49,27,26,3,10,1,37,7.0,7,1,1,7.4074,7.6923,3.7037,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task040,1,0,0,0,0,0,0,0,,29,11,15,0,5,1,24,4.0,4,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task041,1,0,0,0,0,0,0,0,,51,26,24,9,9,1,33,12.0,12,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task042,1,0,0,0,0,0,0,0,,48,25,24,5,10,1,34,9.0,9,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task043,1,0,0,0,0,0,0,0,,46,16,17,14,7,1,28,7.0,7,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task044,1,1,0,1,0,0,0,0,E261:1,65,44,41,16,10,1,41,10.0,15,2,1,2.2727,2.439,2.2727,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task045,1,0,0,0,0,0,0,0,,35,15,14,2,8,1,27,5.0,5,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task046,1,1,0,1,0,0,0,0,E302:1,42,20,26,6,4,1,32,6.0,6,1,1,5.0,3.8462,5.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task047,1,0,0,0,0,0,0,0,,27,14,18,4,5,1,18,5.0,5,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task048,1,1,0,1,0,0,0,0,E302:1,46,21,26,0,5,1,41,10.0,10,1,1,4.7619,3.8462,4.7619,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task049,1,2,2,0,0,2,0,0,W293:2,61,35,31,13,10,1,40,11.0,11,1,1,5.7143,6.4516,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task05,1,2,0,2,0,0,0,0,E302:1;F401:1,64,29,28,15,10,1,39,10.0,10,1,1,6.8966,7.1429,6.8966,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task050,1,0,0,0,0,0,0,0,,27,11,10,5,3,1,19,5.0,5,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gemini25-std,Gemini 2.5 Flash,std,task051,1,1,1,0,0,1,0,0,W293:1,15,12,12,0,3,1,12,6.0,6,1,1,8.3333,8.3333,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
